title,form_type,accepted_at,accession,cik,company_name,ticker,primary_document,archive_base_url,source_url,amendment_flag,xml_url,sha256,status,parsed_records
4 - Brown Christopher D. (0001836988) (Reporting),4,2026-06-25 21:15:08,0001836988-26-000015,0001836988,4 - Brown Christopher D. (0001836988) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1836988/000183698826000015,https://www.sec.gov/Archives/edgar/data/1836988/000183698826000015/0001836988-26-000015-index.htm,False,https://www.sec.gov/Archives/edgar/data/1836988/000183698826000015/form4-06252026_050603.xml,968386b5d3d7e19f2b78d4c450f4cb420591bc861f30885968bf304bc3fb2dd0,parsed,0
4 - Wu Xiaobin (0001739452) (Reporting),4,2026-06-25 21:15:07,0001739452-26-000008,0001739452,4 - Wu Xiaobin (0001739452) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1739452/000173945226000008,https://www.sec.gov/Archives/edgar/data/1739452/000173945226000008/0001739452-26-000008-index.htm,False,https://www.sec.gov/Archives/edgar/data/1739452/000173945226000008/wk-form4_1782422104.xml,ac1562939137d2dc3f7d0ee6bc8d4577d6b134e9d242fdeca6ffd28af042a77d,parsed,0
4 - Knopp Kevin J. (0001836523) (Reporting),4,2026-06-25 21:15:05,0001836523-26-000005,0001836523,4 - Knopp Kevin J. (0001836523) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1836523/000183652326000005,https://www.sec.gov/Archives/edgar/data/1836523/000183652326000005/0001836523-26-000005-index.htm,False,https://www.sec.gov/Archives/edgar/data/1836523/000183652326000005/form4-06252026_050601.xml,97e9f01b3d3d054e8e609a913b814b1715e6e87588a55aee2690bdf4db14b6f2,parsed,0
4 - BeOne Medicines Ltd. (0001651308) (Issuer),4,2026-06-25 21:15:01,0001042047-26-000007,0001651308,4 - BeOne Medicines Ltd. (0001651308) (Issuer),,,https://www.sec.gov/Archives/edgar/data/1651308/000104204726000007,https://www.sec.gov/Archives/edgar/data/1651308/000104204726000007/0001042047-26-000007-index.htm,False,https://www.sec.gov/Archives/edgar/data/1651308/000104204726000007/wk-form4_1782422098.xml,1917ae4af1062c71f4c1da78ebe0306b3bf261c72723daf247d773893a99a871,parsed,0
4 - Wang Lai (0001852291) (Reporting),4,2026-06-25 21:14:55,0001852291-26-000007,0001852291,4 - Wang Lai (0001852291) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1852291/000185229126000007,https://www.sec.gov/Archives/edgar/data/1852291/000185229126000007/0001852291-26-000007-index.htm,False,https://www.sec.gov/Archives/edgar/data/1852291/000185229126000007/wk-form4_1782422092.xml,f09007f4a23aebc7622c727d3fd7804736117b1ca2f4cf7ea0d27720c82179e7,parsed,0
4 - Laschinger Mary A (0001341789) (Reporting),4,2026-06-25 21:14:50,0001628280-26-045599,0001341789,4 - Laschinger Mary A (0001341789) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1341789/000162828026045599,https://www.sec.gov/Archives/edgar/data/1341789/000162828026045599/0001628280-26-045599-index.htm,False,https://www.sec.gov/Archives/edgar/data/1341789/000162828026045599/wk-form4_1782422088.xml,885e95d5541fe7175476fae944183836815e66bfddce7c5874778079825d3591,parsed,0
4 - Palmieri Jane (0001809709) (Reporting),4,2026-06-25 21:14:18,0001628280-26-045598,0001809709,4 - Palmieri Jane (0001809709) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1809709/000162828026045598,https://www.sec.gov/Archives/edgar/data/1809709/000162828026045598/0001628280-26-045598-index.htm,False,https://www.sec.gov/Archives/edgar/data/1809709/000162828026045598/wk-form4_1782422055.xml,d759493b28d46e2ebe9d048739e25ad62a94033252e6612a4e6f43fb7b3abc5e,parsed,0
4 - Urist Marshall (0001838139) (Reporting),4,2026-06-25 21:13:55,0001838139-26-000020,0001838139,4 - Urist Marshall (0001838139) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1838139/000183813926000020,https://www.sec.gov/Archives/edgar/data/1838139/000183813926000020/0001838139-26-000020-index.htm,False,https://www.sec.gov/Archives/edgar/data/1838139/000183813926000020/wk-form4_1782422032.xml,7a713c40231b72153cadc743dc9217f459f3bd38aaa614d92e307bd6f52a9048,parsed,0
4 - Cremisi Henry D. (0001816592) (Reporting),4,2026-06-25 21:13:36,0001493152-26-030175,0001816592,4 - Cremisi Henry D. (0001816592) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1816592/000149315226030175,https://www.sec.gov/Archives/edgar/data/1816592/000149315226030175/0001493152-26-030175-index.htm,False,https://www.sec.gov/Archives/edgar/data/1816592/000149315226030175/ownership.xml,e3af87ec0163c535ac03e7d8ce210242c197d527cb79bf543d57571f4a912131,parsed,0
4 - Hite Christopher (0001814238) (Reporting),4,2026-06-25 21:11:53,0001814238-26-000009,0001814238,4 - Hite Christopher (0001814238) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1814238/000181423826000009,https://www.sec.gov/Archives/edgar/data/1814238/000181423826000009/0001814238-26-000009-index.htm,False,https://www.sec.gov/Archives/edgar/data/1814238/000181423826000009/wk-form4_1782421910.xml,e409180d073f6c4ee03e7693712ab741d27c646855bc67a67a506ebc68333209,parsed,0
4 - Feuer Edward (0001678254) (Reporting),4,2026-06-25 21:11:01,0001493152-26-030171,0001678254,4 - Feuer Edward (0001678254) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1678254/000149315226030171,https://www.sec.gov/Archives/edgar/data/1678254/000149315226030171/0001493152-26-030171-index.htm,False,https://www.sec.gov/Archives/edgar/data/1678254/000149315226030171/ownership.xml,d51279694c52793983ec3d64bab32117d36194d8292318817a68d1dabd6d7e3d,parsed,0
"4 - Kymera Therapeutics, Inc. (0001815442) (Issuer)",4,2026-06-25 21:10:52,0001193125-26-283039,0001815442,"4 - Kymera Therapeutics, Inc. (0001815442) (Issuer)",,,https://www.sec.gov/Archives/edgar/data/1815442/000119312526283039,https://www.sec.gov/Archives/edgar/data/1815442/000119312526283039/0001193125-26-283039-index.htm,False,https://www.sec.gov/Archives/edgar/data/1815442/000119312526283039/ownership.xml,b7e38a3048ba822674c702799de36aaf96cad5feb6c6974f85a9cefbd022da0e,parsed,0
4 - WILLIAMS WILLIAM L. III (0001635831) (Reporting),4,2026-06-25 21:09:54,0001635831-26-000002,0001635831,4 - WILLIAMS WILLIAM L. III (0001635831) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1635831/000163583126000002,https://www.sec.gov/Archives/edgar/data/1635831/000163583126000002/0001635831-26-000002-index.htm,False,https://www.sec.gov/Archives/edgar/data/1635831/000163583126000002/wk-form4_1782421791.xml,2db22ecd9991586415680aa07237c0f274f8aec2af0cc209bd7a0d0760c7b1c9,parsed,0
4 - Dzyak Todd (0001942209) (Reporting),4,2026-06-25 21:09:48,0000897069-26-001451,0001942209,4 - Dzyak Todd (0001942209) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1942209/000089706926001451,https://www.sec.gov/Archives/edgar/data/1942209/000089706926001451/0000897069-26-001451-index.htm,False,https://www.sec.gov/Archives/edgar/data/1942209/000089706926001451/form4.xml,65c7ec932b66baf729fea72a04be40d34a22e0e055d5956f0b7891da228c5fe1,parsed,0
4 - SCOTT RAYMOND E (0001193791) (Reporting),4,2026-06-25 21:09:24,0001193125-26-283036,0001193791,4 - SCOTT RAYMOND E (0001193791) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1193791/000119312526283036,https://www.sec.gov/Archives/edgar/data/1193791/000119312526283036/0001193125-26-283036-index.htm,False,https://www.sec.gov/Archives/edgar/data/1193791/000119312526283036/ownership.xml,a1915f38dd179863ba30bbbc4d9cc1e6e116e5325b3cbdef482cb70e5032a146,parsed,0
4 - DesRosiers Caleb (0001907214) (Reporting),4,2026-06-25 21:08:24,0001493152-26-030165,0001907214,4 - DesRosiers Caleb (0001907214) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1907214/000149315226030165,https://www.sec.gov/Archives/edgar/data/1907214/000149315226030165/0001493152-26-030165-index.htm,False,https://www.sec.gov/Archives/edgar/data/1907214/000149315226030165/ownership.xml,6443235894b9254ef1af3f688a00aa3df6e460646ccef5454534784af4ce5323,parsed,0
4 - Schulke Ryan (0001660850) (Reporting),4,2026-06-25 21:06:51,0001437749-26-021723,0001660850,4 - Schulke Ryan (0001660850) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1660850/000143774926021723,https://www.sec.gov/Archives/edgar/data/1660850/000143774926021723/0001437749-26-021723-index.htm,False,https://www.sec.gov/Archives/edgar/data/1660850/000143774926021723/rdgdoc.xml,8c7e962a8c14bf3194e51ec68af3225645b9d662ce7b3d0f963ebc86536d2a5c,parsed,0
4 - Hyperliquid Strategies Inc (0002078856) (Issuer),4,2026-06-25 21:06:41,0001193125-26-283015,0002078856,4 - Hyperliquid Strategies Inc (0002078856) (Issuer),,,https://www.sec.gov/Archives/edgar/data/2078856/000119312526283015,https://www.sec.gov/Archives/edgar/data/2078856/000119312526283015/0001193125-26-283015-index.htm,False,https://www.sec.gov/Archives/edgar/data/2078856/000119312526283015/ownership.xml,edd22a5d77e325ba0592142358724981cfd65b1e05c02f33b60b0b189a1950cd,parsed,0
4 - Conlin Matthew (0001660879) (Reporting),4,2026-06-25 21:06:07,0001437749-26-021722,0001660879,4 - Conlin Matthew (0001660879) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1660879/000143774926021722,https://www.sec.gov/Archives/edgar/data/1660879/000143774926021722/0001437749-26-021722-index.htm,False,https://www.sec.gov/Archives/edgar/data/1660879/000143774926021722/rdgdoc.xml,018cbd1fbc3b966e63d4158ab5b8c3a09d9f6ebcdde34c6c8f2c5813ac482254,parsed,0
4 - Patrick Donald Huntley (0001735387) (Reporting),4,2026-06-25 21:05:41,0001437749-26-021721,0001735387,4 - Patrick Donald Huntley (0001735387) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1735387/000143774926021721,https://www.sec.gov/Archives/edgar/data/1735387/000143774926021721/0001437749-26-021721-index.htm,False,https://www.sec.gov/Archives/edgar/data/1735387/000143774926021721/rdgdoc.xml,2b0e4043816e83e32724daea70e87730a6a2b3d54574b7045e69d7f89d84bbdd,parsed,0
"4 - Solo Brands, Inc. (0001870600) (Issuer)",4,2026-06-25 21:05:18,0001609333-26-000010,0001870600,"4 - Solo Brands, Inc. (0001870600) (Issuer)",,,https://www.sec.gov/Archives/edgar/data/1870600/000160933326000010,https://www.sec.gov/Archives/edgar/data/1870600/000160933326000010/0001609333-26-000010-index.htm,False,https://www.sec.gov/Archives/edgar/data/1870600/000160933326000010/wk-form4_1782421516.xml,a116ac12bcd786d5a6026f64ad31274034fd27f6a9845550758897ecc0f9bb0c,parsed,0
4 - Folds Josh C (0002040717) (Reporting),4,2026-06-25 21:05:02,0001437749-26-021720,0002040717,4 - Folds Josh C (0002040717) (Reporting),,,https://www.sec.gov/Archives/edgar/data/2040717/000143774926021720,https://www.sec.gov/Archives/edgar/data/2040717/000143774926021720/0001437749-26-021720-index.htm,False,https://www.sec.gov/Archives/edgar/data/2040717/000143774926021720/rdgdoc.xml,fb70e6385e4f509938b2ececbe1851ba22471efa14f3308e529a1571ffb66699,parsed,0
4 - Hansson Alexander (0002127731) (Reporting),4,2026-06-25 21:03:45,0000919574-26-004107,0002127731,4 - Hansson Alexander (0002127731) (Reporting),,,https://www.sec.gov/Archives/edgar/data/2127731/000091957426004107,https://www.sec.gov/Archives/edgar/data/2127731/000091957426004107/0000919574-26-004107-index.htm,False,https://www.sec.gov/Archives/edgar/data/2127731/000091957426004107/ownership.xml,4226757cfe0a23c7b002c8c02681386335cbb5a859613659ed17d523a7b09565,parsed,0
"4 - Dave & Buster's Entertainment, Inc. (0001525769) (Issuer)",4,2026-06-25 21:03:25,0001193125-26-283006,0001525769,"4 - Dave & Buster's Entertainment, Inc. (0001525769) (Issuer)",,,https://www.sec.gov/Archives/edgar/data/1525769/000119312526283006,https://www.sec.gov/Archives/edgar/data/1525769/000119312526283006/0001193125-26-283006-index.htm,False,https://www.sec.gov/Archives/edgar/data/1525769/000119312526283006/ownership.xml,b9adbbdf417bfd5c2fc5c8561148004a27a24da5a755748ddff145195ad011d7,parsed,0
4 - CELLITTI THOMAS R (0001249659) (Reporting),4,2026-06-25 21:02:44,0001249659-26-000011,0001249659,4 - CELLITTI THOMAS R (0001249659) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1249659/000124965926000011,https://www.sec.gov/Archives/edgar/data/1249659/000124965926000011/0001249659-26-000011-index.htm,False,https://www.sec.gov/Archives/edgar/data/1249659/000124965926000011/wk-form4_1782421361.xml,ad806012c88df389027a5a196d959ff9718de5d5bd7624e3e20fb9e5fa68e6f1,parsed,0
4 - Intrator Michael N (0002058037) (Reporting),4,2026-06-25 21:01:54,0001769628-26-000299,0002058037,4 - Intrator Michael N (0002058037) (Reporting),,,https://www.sec.gov/Archives/edgar/data/2058037/000176962826000299,https://www.sec.gov/Archives/edgar/data/2058037/000176962826000299/0001769628-26-000299-index.htm,False,https://www.sec.gov/Archives/edgar/data/2058037/000176962826000299/form4.xml,55bcfda2ed0895a5079373f0fe4c4f85389885b0acb6a3087f6cfee314e1429f,parsed,0
4 - CASHIN RICHARD M JR (0001172898) (Reporting),4,2026-06-25 21:01:34,0000899751-26-000058,0001172898,4 - CASHIN RICHARD M JR (0001172898) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1172898/000089975126000058,https://www.sec.gov/Archives/edgar/data/1172898/000089975126000058/0000899751-26-000058-index.htm,False,https://www.sec.gov/Archives/edgar/data/1172898/000089975126000058/wk-form4_1782421291.xml,b6eba4d5d70f38e99cda8f61397508b66a6515191143fd22ec0247405f768c9d,parsed,0
4 - Neto Jose Ramos Rocha (0002126512) (Reporting),4,2026-06-25 21:01:16,0001292814-26-003598,0002126512,4 - Neto Jose Ramos Rocha (0002126512) (Reporting),,,https://www.sec.gov/Archives/edgar/data/2126512/000129281426003598,https://www.sec.gov/Archives/edgar/data/2126512/000129281426003598/0001292814-26-003598-index.htm,False,https://www.sec.gov/Archives/edgar/data/2126512/000129281426003598/ownership.xml,5979c40f62a1d0cbccdde27aab4bb61e65c15c8949c3b3aa24e161d8bc28e556,parsed,1
4 - Seacat Anna Marie (0002141287) (Reporting),4,2026-06-25 21:01:09,0001493152-26-030159,0002141287,4 - Seacat Anna Marie (0002141287) (Reporting),,,https://www.sec.gov/Archives/edgar/data/2141287/000149315226030159,https://www.sec.gov/Archives/edgar/data/2141287/000149315226030159/0001493152-26-030159-index.htm,False,https://www.sec.gov/Archives/edgar/data/2141287/000149315226030159/ownership.xml,783c5ef3854544db39ccc5720481293f657eeefd9ceebc695fff7fe5aedfb73b,parsed,0
4 - Telesz Todd E (0002076979) (Reporting),4,2026-06-25 21:00:48,0002076979-26-000004,0002076979,4 - Telesz Todd E (0002076979) (Reporting),,,https://www.sec.gov/Archives/edgar/data/2076979/000207697926000004,https://www.sec.gov/Archives/edgar/data/2076979/000207697926000004/0002076979-26-000004-index.htm,False,https://www.sec.gov/Archives/edgar/data/2076979/000207697926000004/form4-06252026_090643.xml,86e42e235747cad2b5716b7154f52a6cc949761cf1ea97ee3d3853618ecb3305,parsed,0
4 - Barry John F (0001294357) (Reporting),4,2026-06-25 20:59:44,0001294357-26-000012,0001294357,4 - Barry John F (0001294357) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1294357/000129435726000012,https://www.sec.gov/Archives/edgar/data/1294357/000129435726000012/0001294357-26-000012-index.htm,False,https://www.sec.gov/Archives/edgar/data/1294357/000129435726000012/wk-form4_1782421182.xml,7c98c2610d18ebd9e45382c8579ab76b1d48cded03c2b4e0ac800cc24d0458e8,parsed,2
"4 - Wellgistics Health, Inc. (0002030763) (Issuer)",4,2026-06-25 20:59:18,0001493152-26-030154,0002030763,"4 - Wellgistics Health, Inc. (0002030763) (Issuer)",,,https://www.sec.gov/Archives/edgar/data/2030763/000149315226030154,https://www.sec.gov/Archives/edgar/data/2030763/000149315226030154/0001493152-26-030154-index.htm,False,https://www.sec.gov/Archives/edgar/data/2030763/000149315226030154/ownership.xml,af1330798c6aeaf46f9a1bd036b94ed9408b2cc61bebeb27cad82ac32d7eba3b,parsed,0
"4 - Wellgistics Health, Inc. (0002030763) (Issuer)",4,2026-06-25 20:57:23,0001493152-26-030151,0002030763,"4 - Wellgistics Health, Inc. (0002030763) (Issuer)",,,https://www.sec.gov/Archives/edgar/data/2030763/000149315226030151,https://www.sec.gov/Archives/edgar/data/2030763/000149315226030151/0001493152-26-030151-index.htm,False,https://www.sec.gov/Archives/edgar/data/2030763/000149315226030151/ownership.xml,acc7abc9e9e5d5b91c8ff6dc5dfbf4e9c400aa10bc732aa2fb57267f561f0ad4,parsed,0
4 - Watt Eric Todd (0002069294) (Reporting),4,2026-06-25 20:56:34,0001078075-26-000097,0002069294,4 - Watt Eric Todd (0002069294) (Reporting),,,https://www.sec.gov/Archives/edgar/data/2069294/000107807526000097,https://www.sec.gov/Archives/edgar/data/2069294/000107807526000097/0001078075-26-000097-index.htm,False,https://www.sec.gov/Archives/edgar/data/2069294/000107807526000097/form4.xml,4d13e5b9740c84087771196e83047e34292ebc14f6c8b436085d0a31b5412099,parsed,0
4 - Scully Stephen (0001595163) (Reporting),4,2026-06-25 20:56:26,0001595163-26-000004,0001595163,4 - Scully Stephen (0001595163) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1595163/000159516326000004,https://www.sec.gov/Archives/edgar/data/1595163/000159516326000004/0001595163-26-000004-index.htm,False,https://www.sec.gov/Archives/edgar/data/1595163/000159516326000004/form4-06252026_080622.xml,f4cced9ea525fa4fe7b6da02c9df96ab74e9d4918b5d18753c35cb3631619c61,parsed,1
4 - Coleman Sonia L (0001969984) (Reporting),4,2026-06-25 20:54:43,0001628280-26-045581,0001969984,4 - Coleman Sonia L (0001969984) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1969984/000162828026045581,https://www.sec.gov/Archives/edgar/data/1969984/000162828026045581/0001628280-26-045581-index.htm,False,https://www.sec.gov/Archives/edgar/data/1969984/000162828026045581/wk-form4_1782420880.xml,b19a6290579fb53dd895f6a8beab74786ea1913a86aa666660ba5aac410d591c,parsed,0
"4 - NewtekOne, Inc. (0001587987) (Issuer)",4,2026-06-25 20:52:03,0001628280-26-045579,0001587987,"4 - NewtekOne, Inc. (0001587987) (Issuer)",,,https://www.sec.gov/Archives/edgar/data/1587987/000162828026045579,https://www.sec.gov/Archives/edgar/data/1587987/000162828026045579/0001628280-26-045579-index.htm,False,https://www.sec.gov/Archives/edgar/data/1587987/000162828026045579/wk-form4_1782420720.xml,56740a1a8318cbefd45be2a5734ed67bd6d24218bc9dee6400062007a52693b3,parsed,0
4 - KIM SUSAN Y (0001158922) (Reporting),4,2026-06-25 20:50:52,0001628280-26-045577,0001158922,4 - KIM SUSAN Y (0001158922) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1158922/000162828026045577,https://www.sec.gov/Archives/edgar/data/1158922/000162828026045577/0001628280-26-045577-index.htm,False,https://www.sec.gov/Archives/edgar/data/1158922/000162828026045577/wk-form4_1782420649.xml,999360b388aeb9d6baeb2d691c4cc621852827dc20abc8b06eaa10ef4e94b3f4,parsed,0
4 - Whittington Melinda D (0001595034) (Reporting),4,2026-06-25 20:50:27,0001595034-26-000002,0001595034,4 - Whittington Melinda D (0001595034) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1595034/000159503426000002,https://www.sec.gov/Archives/edgar/data/1595034/000159503426000002/0001595034-26-000002-index.htm,False,https://www.sec.gov/Archives/edgar/data/1595034/000159503426000002/wk-form4_1782420624.xml,b06a4fd4424e9c5d2e9e19e42c278771e4bea02df8eae4b70e082907a5095db4,parsed,0
4 - BYRNE SUSAN M (0001171441) (Reporting),4,2026-06-25 20:49:59,0001171441-26-000036,0001171441,4 - BYRNE SUSAN M (0001171441) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1171441/000117144126000036,https://www.sec.gov/Archives/edgar/data/1171441/000117144126000036/0001171441-26-000036-index.htm,False,https://www.sec.gov/Archives/edgar/data/1171441/000117144126000036/wk-form4_1782420596.xml,d829775e234e52c843dfd3afc52916be31356476eb701f0ea38e621311b54936,parsed,0
4 - BEXIL INVESTMENT TRUST (0001059213) (Issuer),4,2026-06-25 20:49:57,0000052234-26-000004,0001059213,4 - BEXIL INVESTMENT TRUST (0001059213) (Issuer),,,https://www.sec.gov/Archives/edgar/data/1059213/000005223426000004,https://www.sec.gov/Archives/edgar/data/1059213/000005223426000004/0000052234-26-000004-index.htm,False,https://www.sec.gov/Archives/edgar/data/1059213/000005223426000004/primary_doc.xml,ed36dba46547654134e1adda91231d47d6fa9a1a295d802a5b4b1568ab652a60,parsed,1
4 - WATSON DAVID N (0001276908) (Reporting),4,2026-06-25 20:48:47,0001628280-26-045575,0001276908,4 - WATSON DAVID N (0001276908) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1276908/000162828026045575,https://www.sec.gov/Archives/edgar/data/1276908/000162828026045575/0001628280-26-045575-index.htm,False,https://www.sec.gov/Archives/edgar/data/1276908/000162828026045575/wk-form4_1782420525.xml,7d4e907a7572869093c5a6ed3c6bdc972ed01fb804663dad707a20972b7ee507,parsed,0
4 - Flutter Entertainment plc (0001635327) (Issuer),4,2026-06-25 20:48:45,0001331271-26-000059,0001635327,4 - Flutter Entertainment plc (0001635327) (Issuer),,,https://www.sec.gov/Archives/edgar/data/1635327/000133127126000059,https://www.sec.gov/Archives/edgar/data/1635327/000133127126000059/0001331271-26-000059-index.htm,False,https://www.sec.gov/Archives/edgar/data/1635327/000133127126000059/primary_doc.xml,b11f8908e2d238dec1d4907f112fa6d08f401026c0faff8ceb17fe915dd0d528,parsed,0
4 - TAYLOR MAURICE M JR (0000940455) (Reporting),4,2026-06-25 20:47:54,0000899751-26-000056,0000940455,4 - TAYLOR MAURICE M JR (0000940455) (Reporting),,,https://www.sec.gov/Archives/edgar/data/940455/000089975126000056,https://www.sec.gov/Archives/edgar/data/940455/000089975126000056/0000899751-26-000056-index.htm,False,https://www.sec.gov/Archives/edgar/data/940455/000089975126000056/wk-form4_1782420471.xml,6ddabc9c60c25b8138e7db6769d65fcad96c1ec90e220794482b64087e06e896,parsed,0
4 - Tily Gil C. (0001405591) (Reporting),4,2026-06-25 20:47:42,0001628280-26-045572,0001405591,4 - Tily Gil C. (0001405591) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1405591/000162828026045572,https://www.sec.gov/Archives/edgar/data/1405591/000162828026045572/0001628280-26-045572-index.htm,False,https://www.sec.gov/Archives/edgar/data/1405591/000162828026045572/wk-form4_1782420460.xml,a07548e8f8457f0c3034412557ed087d480087b82ef6f075d309d93a619a6ef9,parsed,0
"4 - SmartStop Self Storage REIT, Inc. (0001585389) (Issuer)",4,2026-06-25 20:47:26,0001462184-26-000001,0001585389,"4 - SmartStop Self Storage REIT, Inc. (0001585389) (Issuer)",,,https://www.sec.gov/Archives/edgar/data/1585389/000146218426000001,https://www.sec.gov/Archives/edgar/data/1585389/000146218426000001/0001462184-26-000001-index.htm,False,https://www.sec.gov/Archives/edgar/data/1585389/000146218426000001/primary_doc.xml,16a2fdec911ad04d8edec649f329fee9ca3c5b720335882ed6208447c8ca6e24,parsed,0
4 - Vanderjagt Katherine E. (0001945544) (Reporting),4,2026-06-25 20:47:09,0001945544-26-000002,0001945544,4 - Vanderjagt Katherine E. (0001945544) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1945544/000194554426000002,https://www.sec.gov/Archives/edgar/data/1945544/000194554426000002/0001945544-26-000002-index.htm,False,https://www.sec.gov/Archives/edgar/data/1945544/000194554426000002/wk-form4_1782420427.xml,4b6374bc713d16df2fbabb69ca8a56a485e9485d16ae763a11d1f0d80578ae2c,parsed,0
4 - Rutten Guillaume Marie Jean (0001596796) (Reporting),4,2026-06-25 20:46:20,0001628280-26-045570,0001596796,4 - Rutten Guillaume Marie Jean (0001596796) (Reporting),,,https://www.sec.gov/Archives/edgar/data/1596796/000162828026045570,https://www.sec.gov/Archives/edgar/data/1596796/000162828026045570/0001628280-26-045570-index.htm,False,https://www.sec.gov/Archives/edgar/data/1596796/000162828026045570/wk-form4_1782420377.xml,5b1580399de179dd50ffd49f638a4ee31492ac012f2250ee8d6a8b8f5a0e4f3b,parsed,0
